id,module,name,path,route,evidence_level,evidence_ref,status,notes
API-N-0363,admin/trade,web-admin-named-request,web-only,/api/admin/trade/upgrade-quote,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0202; method=post; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0364,admin/update,path-heuristic-medium,app-only,/api/admin/update/password,I,merged app+web baselines,normalized|app-only|P2|method=inferred,"sources=app-only; evidence_combo=S+I; raw_ids=API-APP-0217; method=put; method_source=path-heuristic-medium; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0365,admin/user,web-admin-named-request,shared,/api/admin/user,S,merged app+web baselines,normalized|shared|P2|method=web,"sources=shared; evidence_combo=S+W; raw_ids=API-APP-0218,API-WEB-0203; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=user,user_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0366,admin/user-tasks,app-only,app-only,/api/admin/user-tasks/,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0219; method=∅; method_source=∅; auth=bearer-or-token-header; entities=user,user_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0367,admin/user-tasks,app-only,app-only,/api/admin/user-tasks/my,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0220; method=∅; method_source=∅; auth=bearer-or-token-header; entities=user,user_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0368,admin/users,web-admin-named-request,shared,/api/admin/users | /api/admin/users/,S,merged app+web baselines,normalized|shared|P2|method=web,"sources=shared; evidence_combo=S+W; raw_ids=API-APP-0221,API-WEB-0204; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=user; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0369,admin/users,web-admin-named-request,web-only,/api/admin/users/:userId/phone,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0205; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=user; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0370,admin/users,web-admin-named-request,shared,/api/admin/users/bind/cat,S,merged app+web baselines,normalized|shared|P2|method=web,"sources=shared; evidence_combo=S+W; raw_ids=API-APP-0222,API-WEB-0206; method=post; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight,user; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0371,admin/users,web-admin-named-request,shared,/api/admin/users/unbind/cat,S,merged app+web baselines,normalized|shared|P2|method=web,"sources=shared; evidence_combo=S+W; raw_ids=API-APP-0223,API-WEB-0207; method=delete; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight,user; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0372,admin/usersr,app-only,app-only,/api/admin/usersr,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0224; method=∅; method_source=∅; auth=bearer-or-token-header; entities=user; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0373,admin/visual,web-admin-named-request,web-only,/api/admin/visual/cats,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0208; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0374,admin/visual,web-admin-named-request,web-only,/api/admin/visual/cats/add,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0209; method=post; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0375,admin/visual,web-admin-named-request,web-only,/api/admin/visual/cats/delete/:id,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0210; method=delete; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0376,admin/visual,web-admin-named-request,web-only,/api/admin/visual/cats/detail/:id,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0211; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0377,admin/visual,web-admin-named-request,web-only,/api/admin/visual/cats/update/:id,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0212; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0378,admin/wallet,web-admin-named-request,shared,/api/admin/wallet/adjust | /api/admin/wallet/adjust/,S,merged app+web baselines,normalized|shared|P2|method=web,"sources=shared; evidence_combo=S+W; raw_ids=API-APP-0225,API-APP-0226,API-WEB-0213; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0379,admin/wallet,web-admin-named-request,web-only,/api/admin/wallet/user,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0214; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=user,user_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0380,admin/wallet,web-admin-named-request,web-only,/api/admin/wallet/user/:user_id,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0215; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=user,user_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0381,admin/weight-alert,app-only,app-only,/api/admin/weight-alert/settingsr,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0227; method=∅; method_source=∅; auth=bearer-or-token-header; entities=cat_weight,cat_with_weight; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0382,admin/weixin,web-admin-named-request,shared,/api/admin/weixin/mini,S,merged app+web baselines,normalized|shared|P0|method=web,"sources=shared; evidence_combo=S+W; raw_ids=API-APP-0228,API-WEB-0216; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=mini_program_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0383,admin/weixin,web-admin-named-request,shared,/api/admin/weixin/mini/audit,S,merged app+web baselines,normalized|shared|P0|method=web,"sources=shared; evidence_combo=S+W; raw_ids=API-APP-0229,API-WEB-0217; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=audit_info,mini_program_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
